,0,1,2,3,4,5,6,7,8,9,10
Gifu University,0.665658093797,0.182417582418,0.778993435449,0.836437246964,0.67731629393,0.654819863681,0.667679837893,0.705223880597,0.456810631229,0.126983235517,0.333829857663
Graz University of Technology,0.700958144226,0.0351648351648,0.778993435449,0.836437246964,0.67731629393,0.661635832522,0.706180344478,0.532960199005,0.527131782946,0.126702423408,0.333829857663
Hacettepe University,0.648008068583,0.00879120879121,0.778993435449,0.836437246964,0.67731629393,0.628042843233,0.639311043566,0.516169154229,0.888150609081,0.127123641571,0.333829857663
Hallym University,0.947554210792,0.145054945055,0.778993435449,0.836437246964,0.67731629393,0.887049659202,0.939209726444,1.0,0.616279069767,0.125101794389,0.333829857663
Hamamatsu University School of Medicine,0.866868381241,0.29010989011,0.778993435449,0.836437246964,0.67731629393,0.950340798442,0.918946301925,0.77736318408,0.610741971207,0.125579174974,0.333829857663
Hasselt University,0.725163893091,0.0351648351648,0.778993435449,0.515789473684,0.67731629393,0.798928919182,0.90780141844,0.77736318408,0.827242524917,0.126533936143,0.333829857663
Heriot-Watt University,0.709026727181,0.232967032967,0.778993435449,0.57004048583,0.67731629393,0.583739045764,0.604863221884,0.881218905473,0.546511627907,0.126646260987,0.333829857663
Hirosaki University,0.914775592537,0.312087912088,0.778993435449,0.786234817814,0.67731629393,0.924537487829,0.840425531915,0.694029850746,0.61738648948,0.125298362865,0.333829857663
Hong Kong Baptist University,0.667170953101,0.021978021978,0.778993435449,0.795141700405,0.67731629393,0.57400194742,0.939716312057,0.694029850746,0.733111849391,0.126955154306,0.333829857663
Huazhong Agricultural University,0.875945537065,0.226373626374,0.778993435449,0.836437246964,0.67731629393,0.65141187926,0.557750759878,0.77736318408,0.53765227021,0.125494931341,0.333829857663
Hunan Normal University,0.976298537569,0.312087912088,0.778993435449,0.836437246964,0.67731629393,0.896786757546,0.926038500507,1.0,0.888150609081,0.124877144702,0.333829857663
Hunan University,0.573373676248,0.123076923077,0.778993435449,0.463967611336,0.67731629393,0.467380720545,0.920466058764,0.896144278607,0.857696566999,0.127966077897,0.333829857663
Ibaraki University,0.965708522441,0.320879120879,0.778993435449,0.836437246964,0.67731629393,0.968841285297,0.447315096251,0.77736318408,0.717054263566,0.124961388335,0.333829857663
Indian Institute of Technology Delhi,0.335350479072,0.0,0.778993435449,0.0842105263158,0.67731629393,0.620740019474,0.945795339412,1.0,0.579734219269,0.134087781865,0.333829857663
Indian Institute of Technology Kanpur,0.644982349975,0.032967032967,0.346827133479,0.646963562753,0.67731629393,0.532132424537,0.856129685917,0.77736318408,0.372646733112,0.127376372469,0.333829857663
Indian Institute of Technology Kharagpur,0.597075138679,0.0285714285714,0.778993435449,0.348987854251,0.67731629393,0.485394352483,0.980749746707,1.0,0.590254706534,0.12774142821,0.333829857663
Indian Institute of Technology Roorkee,0.627836611195,0.0373626373626,0.778993435449,0.558704453441,0.67731629393,0.817916260954,0.898176291793,0.642412935323,0.888150609081,0.127320210047,0.333829857663
Inje University,0.795259707514,0.112087912088,0.778993435449,0.836437246964,0.67731629393,0.809152872444,0.925025329281,1.0,0.306755260244,0.126056555559,0.333829857663
Institut national des sciences Appliquées de Lyon,0.780131114473,0.158241758242,0.778993435449,0.836437246964,0.67731629393,0.516066212269,0.684397163121,0.77736318408,0.573089700997,0.126168880402,0.333829857663
International School for Advanced Studies,0.579929399899,0.131868131868,0.778993435449,0.836437246964,0.67731629393,0.591041869523,0.409827760892,0.881218905473,0.831118493909,0.127909915476,0.333829857663
Isfahan University of Technology,0.931921331316,0.0153846153846,0.778993435449,0.836437246964,0.67731629393,0.681596884129,0.923505572442,0.77736318408,0.888150609081,0.125157956811,0.333829857663
Istanbul Technical University,0.761976802824,0.0153846153846,0.778993435449,0.660728744939,0.67731629393,0.624634858812,0.875886524823,0.452114427861,0.815060908084,0.126309286456,0.333829857663
Istanbul University,0.615733736762,0.0043956043956,0.544857768053,0.575708502024,0.67731629393,0.662609542356,0.575481256332,0.77736318408,0.888150609081,0.127488697313,0.333829857663
Jadavpur University,0.919314170449,0.0593406593407,0.778993435449,0.794331983806,0.67731629393,0.835443037975,1.0,0.570273631841,0.81284606866,0.125270281655,0.333829857663
Jaume I University,0.815935451336,0.12967032967,0.778993435449,0.836437246964,0.67731629393,0.777020447907,0.963525835866,0.77736318408,0.62015503876,0.125916149504,0.333829857663
Jawaharlal Nehru Centre for Advanced Scientific Research,0.781643973777,0.0483516483516,0.778993435449,0.836437246964,0.67731629393,0.841772151899,0.652482269504,0.705223880597,0.484496124031,0.126168880402,0.333829857663
Jean Monnet University,0.889056984367,0.189010989011,0.778993435449,0.836437246964,0.67731629393,0.624634858812,0.483282674772,1.0,0.696566998893,0.12543876892,0.333829857663
Jiangnan University,0.857791225416,0.21978021978,0.778993435449,0.836437246964,0.67731629393,0.804284323272,0.927051671733,1.0,0.651162790698,0.125607256185,0.333829857663
Jiangsu University,0.950075642965,0.276923076923,0.778993435449,0.827530364372,0.67731629393,0.798442064265,0.974670719352,1.0,0.331672203765,0.125045631968,0.333829857663
Jichi Medical University,0.712052445789,0.197802197802,0.778993435449,0.836437246964,0.67731629393,0.886075949367,0.633232016211,0.694029850746,0.658361018826,0.126618179776,0.333829857663
Jikei University School of Medicine,0.770045385779,0.23956043956,0.778993435449,0.836437246964,0.67731629393,0.939629990263,0.718338399189,0.77736318408,0.791805094131,0.126253124035,0.333829857663
Jinan University,0.906202723147,0.257142857143,0.778993435449,0.497165991903,0.67731629393,0.800389483934,0.898176291793,1.0,0.645071982281,0.125326444076,0.333829857663
Johannes Kepler University of Linz,0.704992435703,0.032967032967,0.778993435449,0.598380566802,0.67731629393,0.718597857838,0.658561296859,0.705223880597,0.574197120709,0.126674342198,0.333829857663
Kaiserslautern University of Technology,0.70247100353,0.2,0.778993435449,0.8,0.67731629393,0.64605647517,0.507598784195,1.0,0.775747508306,0.126674342198,0.333829857663
Kangwon National University,0.821482602118,0.114285714286,0.778993435449,0.836437246964,0.67731629393,0.685978578384,0.843465045593,0.77736318408,0.421926910299,0.125859987083,0.333829857663
Kaohsiung Medical University,0.770045385779,0.0395604395604,0.778993435449,0.836437246964,0.67731629393,0.534079844206,0.863221884498,1.0,0.669435215947,0.126253124035,0.333829857663
Kindai University,0.701462430661,0.2,0.778993435449,0.836437246964,0.67731629393,0.648003894839,0.723910840932,0.570273631841,0.446290143965,0.126730504619,0.333829857663
King Abdulaziz University,1.0,0.0131868131868,0.778993435449,0.734412955466,0.67731629393,0.698149951315,0.564336372847,0.77736318408,0.815060908084,0.124680576226,0.333829857663
King Abdullah University of Science and Technology,0.689863842663,0.0043956043956,0.778993435449,0.836437246964,0.38178913738,0.723466407011,0.590172239108,1.0,0.186600221484,0.126814748252,0.333829857663
King Fahd University of Petroleum and Minerals,0.832072617247,0.00879120879121,0.778993435449,0.365991902834,0.67731629393,0.91723466407,0.954407294833,1.0,0.888150609081,0.125859987083,0.333829857663
Kitasato University,0.733232476046,0.208791208791,0.778993435449,0.836437246964,0.67731629393,0.694741966894,0.557750759878,1.0,0.888150609081,0.126477773722,0.333829857663
Kurume University,0.770045385779,0.237362637363,0.778993435449,0.836437246964,0.67731629393,0.955696202532,0.756332320162,1.0,0.667774086379,0.126225042824,0.333829857663
Kyoto Institute of Technology,0.883509833585,0.296703296703,0.778993435449,0.836437246964,0.67731629393,0.927458617332,0.858662613982,1.0,0.326688815061,0.125466850131,0.333829857663
Kyoto Prefectural University of Medicine,0.728693898134,0.204395604396,0.778993435449,0.836437246964,0.67731629393,0.813534566699,0.739614994934,0.77736318408,0.888150609081,0.126533936143,0.333829857663
Kōchi University,0.839132627332,0.27032967033,0.778993435449,0.836437246964,0.67731629393,0.907010710808,0.796352583587,1.0,0.530454042082,0.125719581028,0.333829857663
La Trobe University,0.643973777105,0.0791208791209,0.778993435449,0.715789473684,0.67731629393,0.531158714703,0.454407294833,1.0,0.85049833887,0.127151722782,0.333829857663
Lille 2 University of Health and Law,0.643469490671,0.120879120879,0.778993435449,0.836437246964,0.67731629393,0.813534566699,0.633738601824,0.896144278607,0.699335548173,0.127151722782,0.333829857663
Liverpool John Moores University,0.714069591528,0.235164835165,0.778993435449,0.836437246964,0.67731629393,0.712268743914,0.41134751773,0.694029850746,0.888150609081,0.126618179776,0.333829857663
Loughborough University,0.703479576399,0.228571428571,0.778993435449,0.836437246964,0.67731629393,0.489289191821,0.80040526849,0.694029850746,0.616279069767,0.126674342198,0.333829857663
Magna Græcia University of Catanzaro,0.819969742814,0.189010989011,0.778993435449,0.836437246964,0.67731629393,0.916747809153,0.80547112462,1.0,0.727574750831,0.125888068294,0.333829857663
Makerere University,0.885526979324,0.0,0.778993435449,0.836437246964,0.67731629393,0.872930866602,0.688956433637,0.77736318408,0.888150609081,0.12543876892,0.333829857663
Manchester Metropolitan University,0.856278366112,0.27032967033,0.778993435449,0.719028340081,0.67731629393,0.903602726388,0.684903748734,1.0,0.66334440753,0.125663418607,0.333829857663
Mansoura University,0.979324256178,0.00879120879121,0.778993435449,0.836437246964,0.67731629393,0.954722492697,0.982269503546,0.77736318408,0.888150609081,0.124849063492,0.333829857663
Marche Polytechnic University,0.68532526475,0.156043956044,0.778993435449,0.836437246964,0.67731629393,0.657254138267,0.650455927052,1.0,0.820044296788,0.126814748252,0.333829857663
Masaryk University,0.726172465961,0.0043956043956,0.778993435449,0.836437246964,0.67731629393,0.636806231743,0.548125633232,0.896144278607,0.796234772979,0.126533936143,0.333829857663
Massey University,0.646495209279,0.0175824175824,0.778993435449,0.754655870445,0.67731629393,0.544303797468,0.56990881459,0.881218905473,0.750830564784,0.127151722782,0.333829857663
Medical University of Graz,0.611699445285,0.0241758241758,0.778993435449,0.836437246964,0.67731629393,0.579844206426,0.65704154002,1.0,0.583056478405,0.127516778523,0.333829857663
Memorial University of Newfoundland,0.637418053454,0.101098901099,0.778993435449,0.836437246964,0.67731629393,0.540895813048,0.59219858156,0.896144278607,0.767441860465,0.127207885204,0.333829857663
Mie University,0.761472516389,0.230769230769,0.778993435449,0.836437246964,0.67731629393,0.796494644596,0.856129685917,0.77736318408,0.388704318937,0.126309286456,0.333829857663
Miguel Hernández University of Elche,0.752899646999,0.114285714286,0.778993435449,0.836437246964,0.67731629393,0.740993184031,0.606382978723,1.0,0.442967884828,0.126365448878,0.333829857663
Mines ParisTech,0.185073121533,0.0307692307692,0.613785557987,0.0372469635628,0.688498402556,1.0,0.889564336373,0.944029850746,0.94407530454,0.276936901519,0.666832174777
Murdoch University,0.837619768028,0.0967032967033,0.778993435449,0.804048582996,0.67731629393,0.796007789679,0.501013171226,0.896144278607,0.832225913621,0.125719581028,0.333829857663
Nagoya Institute of Technology,0.811901159859,0.265934065934,0.778993435449,0.649392712551,0.67731629393,0.777020447907,0.963525835866,0.77736318408,0.279623477298,0.125944230715,0.333829857663
Nanjing Agricultural University,0.886535552194,0.235164835165,0.778993435449,0.836437246964,0.67731629393,0.626582278481,0.753799392097,1.0,0.683277962348,0.12543876892,0.333829857663
Nanjing Medical University,0.907211296016,0.250549450549,0.778993435449,0.836437246964,0.67731629393,0.608568646543,0.712765957447,1.0,0.827242524917,0.125326444076,0.333829857663
Nanjing Normal University,0.858295511851,0.217582417582,0.778993435449,0.712550607287,0.67731629393,0.731256085686,0.711246200608,0.642412935323,0.714285714286,0.125607256185,0.333829857663
Nanjing University of Aeronautics and Astronautics,0.920827029753,0.263736263736,0.778993435449,0.770850202429,0.67731629393,0.720545277507,0.984802431611,1.0,0.878183831672,0.125242200444,0.333829857663
Nanjing University of Science and Technology,0.761472516389,0.178021978022,0.778993435449,0.455060728745,0.67731629393,0.800389483934,0.950861195542,0.478855721393,0.734772978959,0.126309286456,0.333829857663
Nanjing University of Technology,0.842662632375,0.213186813187,0.778993435449,0.836437246964,0.67731629393,0.756572541383,0.996453900709,1.0,0.243632336656,0.125719581028,0.333829857663
National Chung Cheng University,0.865355521936,0.0549450549451,0.778993435449,0.836437246964,0.67731629393,0.755598831548,1.0,0.896144278607,0.888150609081,0.125579174974,0.333829857663
National Polytechnic Institute of Toulouse,0.576903681291,0.10989010989,0.778993435449,0.348987854251,0.67731629393,0.477604673807,0.695542046606,1.0,0.634551495017,0.127994159108,0.333829857663
National Sun Yat-sen University,0.801815431165,0.043956043956,0.778993435449,0.836437246964,0.67731629393,0.443037974684,0.933637284701,0.812810945274,0.888150609081,0.126056555559,0.333829857663
National Taiwan Normal University,0.90015128593,0.0637362637363,0.778993435449,0.656680161943,0.67731629393,0.704965920156,0.924518743668,0.705223880597,0.888150609081,0.125382606498,0.333829857663
National Taiwan Ocean University,0.928391326273,0.0703296703297,0.778993435449,0.581376518219,0.67731629393,0.759493670886,0.947315096251,1.0,0.888150609081,0.125186038022,0.333829857663
National Taiwan University of Science and Technology,0.910237014624,0.0637362637363,0.778993435449,0.836437246964,0.67731629393,0.586173320351,0.993414387031,1.0,0.861572535991,0.125326444076,0.333829857663
National Technical University of Athens,0.675239536056,0.021978021978,0.37636761488,0.836437246964,0.67731629393,0.490749756573,0.954407294833,0.621890547264,0.888150609081,0.126927073095,0.333829857663
National University of Colombia,0.940494200706,0.0043956043956,0.778993435449,0.483400809717,0.67731629393,0.851509250243,0.747720364742,0.881218905473,0.88261351052,0.1251298756,0.333829857663
National University of Córdoba,0.920827029753,0.00879120879121,0.778993435449,0.836437246964,0.67731629393,0.694255111977,0.815602836879,0.77736318408,0.888150609081,0.125242200444,0.333829857663
"National University of Ireland, Maynooth",0.841654059506,0.0263736263736,0.49124726477,0.836437246964,0.67731629393,0.967867575463,0.720364741641,1.0,0.614064230343,0.125747662239,0.333829857663
National University of La Plata,0.746848209783,0.0043956043956,0.778993435449,0.791093117409,0.67731629393,0.529698149951,0.54609929078,0.567786069652,0.888150609081,0.126393530089,0.333829857663
Nicolaus Copernicus University in Toruń,0.920322743318,0.0241758241758,0.778993435449,0.836437246964,0.67731629393,0.851022395326,0.838905775076,0.621890547264,0.68992248062,0.125270281655,0.333829857663
Northeast Normal University,0.658093797277,0.140659340659,0.778993435449,0.836437246964,0.67731629393,0.676728334956,0.777608915907,0.77736318408,0.888150609081,0.127039397939,0.333829857663
Northeastern University (China),0.894604135149,0.23956043956,0.778993435449,0.589473684211,0.67731629393,0.755598831548,0.980749746707,1.0,0.792358803987,0.125410687709,0.333829857663
Northwest University (China),0.90015128593,0.243956043956,0.778993435449,0.836437246964,0.67731629393,0.909931840312,0.808004052685,0.605099502488,0.888150609081,0.125354525287,0.333829857663
Northwestern Polytechnical University,0.953605648008,0.29010989011,0.778993435449,0.612145748988,0.67731629393,0.579357351509,0.985309017224,1.0,0.888150609081,0.125017550757,0.333829857663
Norwegian University of Life Sciences,0.796268280383,0.0175824175824,0.778993435449,0.836437246964,0.67731629393,0.740993184031,0.579533941236,0.621890547264,0.78349944629,0.12611271798,0.333829857663
Novosibirsk State University,0.956631366616,0.0131868131868,0.332603938731,0.836437246964,0.67731629393,0.822784810127,0.893617021277,0.77736318408,0.888150609081,0.125045631968,0.333829857663
Ocean University of China,0.863338376198,0.21978021978,0.778993435449,0.836437246964,0.67731629393,0.655793573515,0.787740628166,1.0,0.563676633444,0.125607256185,0.333829857663
Open University (UK),0.633888048411,0.202197802198,0.778993435449,0.836437246964,0.67731629393,0.596397273612,0.322695035461,0.896144278607,0.798449612403,0.127235966415,0.333829857663
"Palacký University, Olomouc",0.768532526475,0.0131868131868,0.778993435449,0.836437246964,0.67731629393,0.733203505355,0.565856129686,0.694029850746,0.527131782946,0.126253124035,0.333829857663
Paris-Est Créteil Val-de-Marne University,0.62834089763,0.116483516484,0.778993435449,0.671255060729,0.67731629393,0.700097370983,0.601823708207,1.0,0.862126245847,0.127292128837,0.333829857663
"Paul Valéry University, Montpellier III",0.749369641957,0.145054945055,0.778993435449,0.836437246964,0.67731629393,0.809152872444,0.498480243161,0.482587064677,0.888150609081,0.126365448878,0.333829857663
Public University of Navarre,0.953605648008,0.167032967033,0.778993435449,0.836437246964,0.67731629393,0.938169425511,0.825734549139,1.0,0.689368770764,0.125045631968,0.333829857663
Pukyong National University,0.907211296016,0.138461538462,0.778993435449,0.836437246964,0.67731629393,0.879259980526,0.96757852077,1.0,0.401439645626,0.125326444076,0.333829857663
"Putra University, Malaysia",0.697932425618,0.00879120879121,0.778993435449,0.836437246964,0.67731629393,0.870496592016,0.908308004053,1.0,0.148947951274,0.126786667041,0.333829857663
RMIT University,0.871406959153,0.101098901099,0.778993435449,0.831578947368,0.67731629393,0.669912366115,0.954407294833,1.0,0.674418604651,0.125551093763,0.333829857663
